price,vehicleType,gearbox,powerPS,model,kilometer,fuelType,brand,notRepairedDamage,Age
8900,limousine,automatic,218,x_reihe,150000,diesel,bmw,no,14.83
21490,limousine,manual,116,1er,90000,diesel,bmw,no,8.92
150,,manual,48,polo,150000,,volkswagen,yes,3
8900,small car,manual,86,polo,80000,petrol,volkswagen,no,9.25
5650,coupe,automatic,163,clk,150000,petrol,mercedes_benz,no,15.17
5500,limousine,automatic,193,5er,150000,diesel,bmw,no,20.92
2800,limousine,manual,131,a4,150000,petrol,audi,no,21
8290,small car,manual,82,fiesta,20000,petrol,ford,no,8.25
2700,bus,manual,116,sharan,150000,diesel,volkswagen,no,17.17
1600,bus,automatic,136,andere,150000,lpg,citroen,,19.58
19900,limousine,automatic,245,5er,150000,diesel,bmw,no,10.25
1499,limousine,automatic,147,astra,125000,petrol,opel,no,19.5
4999,small car,manual,77,i_reihe,80000,petrol,hyundai,no,10.42
1100,,manual,82,colt,125000,petrol,mitsubishi,no,4.75
1250,limousine,manual,75,astra,150000,petrol,opel,no,21.33
9399,kombi,automatic,231,3er,150000,diesel,bmw,no,14.58
1700,limousine,manual,115,focus,150000,diesel,ford,,16.33
13800,cabrio,manual,120,2_reihe,20000,petrol,peugeot,no,7.42
3450,limousine,manual,90,,150000,diesel,mercedes_benz,no,17.25
4999,kombi,manual,109,c_max,125000,diesel,ford,no,15.42
9800,kombi,automatic,131,mondeo,150000,diesel,ford,no,13
1199,kombi,manual,116,passat,150000,diesel,volkswagen,no,23.5
970,small car,manual,60,corsa,150000,petrol,opel,no,23.58
6499,kombi,manual,160,octavia,150000,petrol,skoda,no,10.17
500,kombi,manual,101,vectra,150000,diesel,opel,yes,21.08
10950,small car,manual,75,polo,50000,diesel,volkswagen,no,8.92
8000,limousine,manual,124,auris,70000,petrol,toyota,no,12.25
39900,coupe,automatic,265,andere,90000,diesel,mercedes_benz,no,8.08
9999,bus,manual,110,sharan,150000,diesel,volkswagen,yes,22.67
1490,small car,manual,98,almera,150000,petrol,nissan,no,17.25
3450,kombi,manual,174,passat,150000,petrol,volkswagen,no,26.42
1800,limousine,automatic,101,golf,150000,diesel,volkswagen,no,17.17
3900,cabrio,automatic,163,slk,150000,petrol,mercedes_benz,yes,20.25
5700,bus,manual,105,zafira,125000,petrol,opel,no,14.67
1699,kombi,manual,150,a4,150000,diesel,audi,no,19.17
560,limousine,manual,101,a4,150000,petrol,audi,no,24.58
1000,kombi,manual,101,passat,150000,,volkswagen,,23
15990,kombi,automatic,239,a4,150000,diesel,audi,no,10.5
2222,small car,manual,50,lupo,100000,petrol,volkswagen,no,18.75
24900,limousine,automatic,271,golf,90000,petrol,volkswagen,no,10.83
3990,limousine,manual,105,golf,150000,diesel,volkswagen,no,15.75
1799,small car,manual,55,punto,150000,,fiat,no,25.75
5500,limousine,automatic,109,a_klasse,150000,diesel,mercedes_benz,no,15.67
2500,kombi,automatic,143,e_klasse,150000,diesel,mercedes_benz,yes,19.83
3799,bus,manual,116,sharan,150000,diesel,volkswagen,no,16.33
3600,small car,manual,75,polo,125000,diesel,volkswagen,no,19.75
2950,kombi,manual,100,e_klasse,150000,,mercedes_benz,no,22.58
3599,,manual,90,meriva,100000,,opel,no,4.83
7999,kombi,automatic,163,3er,150000,diesel,bmw,no,14.67
1500,bus,manual,115,zafira,150000,petrol,opel,no,21.92
18900,kombi,manual,184,5er,90000,diesel,bmw,no,9.08
599,small car,manual,75,2_reihe,150000,petrol,peugeot,no,20
1600,kombi,manual,163,a4,150000,diesel,audi,yes,18.58
5900,limousine,manual,90,astra,125000,petrol,opel,no,12
3500,bus,manual,65,transporter,150000,diesel,volkswagen,,23
18450,limousine,manual,218,x_reihe,150000,diesel,bmw,no,11.42
2999,kombi,manual,170,mondeo,150000,petrol,ford,no,19.58
18400,limousine,automatic,235,x_reihe,150000,diesel,bmw,no,12.08
840,small car,manual,54,seicento,125000,petrol,fiat,no,21.58
5500,,manual,85,transit,150000,,ford,no,4.08
1800,limousine,manual,60,punto,150000,petrol,fiat,no,18
2390,small car,manual,150,corsa,125000,petrol,opel,no,27.5
6950,limousine,manual,200,golf,150000,petrol,volkswagen,no,15.17
7300,bus,manual,102,transporter,150000,diesel,volkswagen,no,19.58
5600,bus,manual,170,touran,150000,diesel,volkswagen,yes,14.75
4200,small car,manual,60,panda,50000,petrol,fiat,no,10.25
6999,kombi,automatic,184,vectra,125000,diesel,opel,no,12.75
2200,kombi,manual,192,5er,150000,petrol,bmw,yes,19.08
500,limousine,manual,75,golf,150000,petrol,volkswagen,yes,24.58
15700,kombi,manual,136,c_klasse,125000,diesel,mercedes_benz,no,8.08
18990,suv,automatic,205,xc_reihe,125000,diesel,volvo,no,11.75
5200,limousine,manual,150,e_klasse,150000,diesel,mercedes_benz,,18.83
590,small car,manual,54,andere,150000,petrol,hyundai,no,19.5
25350,limousine,automatic,245,7er,150000,diesel,bmw,no,10.5
19000,suv,manual,158,rav,20000,petrol,toyota,no,8.58
600,small car,,43,twingo,150000,petrol,renault,,22
850,kombi,manual,170,3er,150000,,bmw,yes,17.17
4650,limousine,manual,101,golf,150000,diesel,volkswagen,,17.33
11000,suv,manual,65,4_reihe,50000,petrol,peugeot,no,56.58
4900,kombi,manual,126,avensis,150000,diesel,toyota,no,13.67
16499,cabrio,manual,170,3er,100000,petrol,bmw,no,13.75
1250,bus,manual,101,zafira,150000,diesel,opel,yes,20.92
900,limousine,manual,90,bravo,150000,petrol,fiat,no,21.5
1500,small car,manual,109,2_reihe,150000,petrol,peugeot,no,16.08
4350,limousine,automatic,198,x_type,150000,petrol,jaguar,no,19
5490,limousine,manual,163,a4,150000,petrol,audi,no,16.83
1300,limousine,,125,,150000,petrol,audi,,24
4200,limousine,manual,170,5er,5000,petrol,bmw,no,21.17
3200,limousine,automatic,147,vectra,150000,petrol,opel,no,18.92
958,small car,manual,75,clio,150000,petrol,renault,no,18.5
1200,limousine,automatic,125,a4,150000,lpg,audi,no,26
1780,small car,,58,twingo,125000,petrol,renault,no,20.42
1099,small car,manual,60,punto,125000,petrol,fiat,,17.92
10900,small car,automatic,99,500,10000,petrol,fiat,no,11.25
2300,limousine,manual,105,andere,150000,petrol,volvo,no,20.25
550,small car,manual,50,polo,150000,petrol,volkswagen,,23.75
4400,small car,manual,82,a_klasse,150000,diesel,mercedes_benz,no,17
12900,limousine,automatic,122,golf,125000,petrol,volkswagen,no,10.42
9500,limousine,automatic,140,passat,150000,diesel,volkswagen,no,12.83
3700,kombi,automatic,140,passat,150000,diesel,volkswagen,,14
4400,,manual,88,transporter,150000,,volkswagen,no,2.17
550,small car,manual,64,matiz,80000,petrol,daewoo,yes,17.33
3700,coupe,manual,124,andere,150000,petrol,honda,no,31.58
11500,small car,manual,120,clubman,70000,petrol,mini,no,12.67
1350,small car,manual,75,clio,150000,petrol,renault,,18.42
550,limousine,manual,101,andere,150000,petrol,volkswagen,no,24.42
850,small car,manual,50,lupo,150000,petrol,volkswagen,,19.42
2300,small car,manual,54,polo,150000,petrol,volkswagen,no,17.5
3499,bus,manual,128,andere,150000,diesel,peugeot,no,18
19900,cabrio,automatic,306,sl,125000,petrol,mercedes_benz,no,17.08
6000,small car,manual,80,micra,40000,petrol,nissan,no,8.42
599,small car,manual,60,corsa,150000,petrol,opel,no,23.92
4950,cabrio,manual,170,3er,150000,petrol,bmw,no,18.5
2000,small car,manual,75,twingo,150000,petrol,renault,no,17.25
1299,small car,manual,86,yaris,125000,petrol,toyota,no,20.92
1100,kombi,manual,125,a4,150000,petrol,audi,no,25
29000,cabrio,manual,55,andere,150000,petrol,audi,no,52
1800,limousine,manual,101,astra,150000,petrol,opel,no,20.25
7800,cabrio,manual,170,3er,150000,petrol,bmw,no,18.67
1200,,manual,125,a3,150000,petrol,audi,,20
3600,limousine,manual,101,focus,80000,petrol,ford,no,15.25
23000,suv,manual,122,tiguan,5000,petrol,volkswagen,no,5.42
5999,limousine,manual,120,c3,125000,petrol,citroen,no,11.42
12300,limousine,manual,122,golf,70000,petrol,volkswagen,no,10.58
5100,small car,manual,69,polo,100000,diesel,volkswagen,no,11.25
280,small car,manual,75,fiesta,150000,,ford,no,22.83
8900,cabrio,manual,150,astra,125000,diesel,opel,no,12.17
10500,kombi,manual,120,a4,150000,diesel,audi,no,10.17
4500,kombi,manual,178,a4,150000,diesel,audi,no,15.08
1200,kombi,manual,101,focus,20000,petrol,ford,,19.5
33000,coupe,manual,179,911,150000,petrol,porsche,no,46.58
250,,,60,,150000,petrol,volkswagen,,20
1800,kombi,manual,125,passat,150000,petrol,volkswagen,no,22.83
1700,,manual,193,c_klasse,150000,,mercedes_benz,no,3
4950,kombi,manual,110,astra,150000,diesel,opel,no,11.33
1350,limousine,manual,88,mondeo,100000,petrol,ford,,24.17
11900,small car,manual,105,polo,20000,petrol,volkswagen,no,7.92
12800,limousine,automatic,208,,60000,petrol,sonstige_autos,no,14.67
4900,cabrio,manual,72,golf,150000,petrol,volkswagen,,34
450,coupe,manual,131,mondeo,150000,petrol,ford,no,20.08
6699,coupe,automatic,231,3er,150000,petrol,bmw,no,20.67
200,limousine,manual,74,laguna,150000,petrol,renault,,22.25
2999,bus,automatic,110,transporter,150000,petrol,volkswagen,yes,25.83
6800,kombi,manual,170,passat,150000,diesel,volkswagen,no,13.25
1000,small car,manual,90,a3,150000,diesel,audi,no,25
1500,,manual,101,zafira,5000,,opel,no,19.58
1150,small car,manual,60,corsa,150000,petrol,opel,no,24.58
100,,manual,90,golf,150000,petrol,volkswagen,,20
10999,kombi,manual,110,astra,50000,diesel,opel,no,9
6300,coupe,automatic,164,slk,125000,petrol,mercedes_benz,,19
2950,limousine,manual,145,mondeo,150000,petrol,ford,no,16.33
1200,,manual,135,2_reihe,150000,petrol,peugeot,,3.33
800,kombi,manual,150,3er,150000,diesel,bmw,,18
10500,bus,manual,174,transporter,150000,diesel,volkswagen,no,15.5
37900,suv,automatic,306,x_reihe,60000,diesel,bmw,no,9.58
27999,suv,automatic,170,q5,100000,diesel,audi,no,10.75
800,small car,automatic,50,micra,150000,petrol,nissan,no,22.17
5500,,,104,golf,5000,diesel,volkswagen,,15
15500,coupe,automatic,375,,100000,,sonstige_autos,no,51.17
1899,limousine,manual,90,golf,150000,petrol,volkswagen,no,31
4200,coupe,manual,105,astra,150000,petrol,opel,no,15.58
43000,suv,automatic,190,x_reihe,30000,diesel,bmw,no,6.67
17999,limousine,automatic,232,q7,150000,diesel,audi,no,14.58
9000,kombi,automatic,230,a6,150000,diesel,audi,,16
1600,kombi,manual,101,focus,150000,diesel,ford,,16.42
2490,bus,manual,116,zafira,150000,petrol,opel,no,21.75
7000,small car,manual,200,,150000,petrol,volkswagen,no,15.33
3900,limousine,manual,90,golf,150000,petrol,volkswagen,no,29.42
4500,,manual,130,,150000,,audi,no,2.25
1100,,manual,88,3_reihe,150000,petrol,mazda,yes,4
1199,kombi,manual,84,astra,150000,petrol,opel,yes,19.58
1999,small car,manual,75,corsa,150000,petrol,opel,no,16.08
4500,kombi,manual,120,3er,70000,petrol,bmw,yes,14.42
4250,limousine,manual,105,golf,150000,diesel,volkswagen,yes,15.58
950,small car,manual,44,fiesta,150000,petrol,ford,,23.25
950,,manual,75,passat,150000,,volkswagen,no,4.33
350,limousine,manual,116,vectra,150000,petrol,opel,yes,23.08
8499,limousine,automatic,286,5er,150000,lpg,bmw,,18.5
1199,kombi,automatic,150,a6,150000,diesel,audi,yes,21.83
1499,limousine,manual,75,golf,150000,petrol,volkswagen,no,22.33
5800,,manual,140,touran,125000,diesel,volkswagen,no,3.25
1490,limousine,manual,133,100,150000,petrol,audi,no,29.08
32900,suv,automatic,190,x_reihe,10000,diesel,bmw,no,4.25
10400,limousine,manual,224,andere,125000,petrol,audi,no,18.92
6000,limousine,,140,a3,125000,diesel,audi,no,11.67
100,coupe,manual,75,escort,150000,petrol,ford,,23
4800,limousine,automatic,140,andere,150000,lpg,volvo,no,18.08
64280,bus,automatic,204,transporter,5000,diesel,volkswagen,no,4.08
4600,bus,manual,150,espace,150000,diesel,renault,no,15.25
12950,bus,manual,105,touran,100000,diesel,volkswagen,no,9.42
1700,small car,manual,60,punto,125000,petrol,fiat,no,17.83
4400,small car,manual,80,fiesta,90000,petrol,ford,no,12.42
16600,suv,manual,129,grand,125000,diesel,suzuki,no,9.92
13500,limousine,manual,165,astra,60000,diesel,opel,no,7.58
2550,kombi,manual,101,touran,150000,diesel,volkswagen,,16.58
20400,bus,manual,140,transporter,90000,diesel,volkswagen,yes,10.75
200,kombi,,170,vectra,150000,petrol,opel,yes,24.58
1299,small car,manual,52,matiz,150000,petrol,daewoo,no,16.75
1150,kombi,manual,103,andere,70000,petrol,fiat,no,20.75
6600,limousine,manual,200,3er,150000,petrol,bmw,,47
3399,limousine,automatic,170,c_klasse,150000,petrol,mercedes_benz,yes,20.08
12000,kombi,automatic,122,octavia,80000,petrol,skoda,,10.33
6600,limousine,manual,155,accord,70000,petrol,honda,no,15.08
9750,limousine,manual,102,golf,125000,petrol,volkswagen,no,11.83
999,kombi,manual,110,passat,150000,diesel,volkswagen,no,23.5
5900,kombi,manual,101,clio,125000,petrol,renault,no,10.42
1699,small car,manual,60,2_reihe,125000,petrol,peugeot,no,18.75
9900,limousine,manual,143,1er,150000,diesel,bmw,no,13.58
1050,small car,manual,60,fiesta,150000,petrol,ford,no,19.67
2300,limousine,manual,116,,5000,petrol,bmw,no,20.08
5900,small car,manual,75,a2,80000,petrol,audi,no,17.42
4800,kombi,automatic,116,golf,150000,petrol,volkswagen,no,15.33
150,limousine,manual,101,vectra,150000,petrol,opel,,22
2100,limousine,manual,125,3er,150000,petrol,bmw,no,22
5800,small car,manual,69,ibiza,70000,petrol,seat,no,11.75
375,limousine,manual,85,golf,150000,petrol,volkswagen,no,25.75
2600,,,136,c_max,150000,diesel,ford,,3
2600,limousine,automatic,170,a6,150000,petrol,audi,yes,16.25
8999,limousine,automatic,165,e_klasse,125000,petrol,mercedes_benz,no,15.92
8250,small car,manual,155,andere,70000,petrol,alfa_romeo,no,11.5
4499,small car,automatic,45,fortwo,100000,diesel,smart,no,14
4000,kombi,automatic,140,passat,150000,diesel,volkswagen,yes,15.83
4000,bus,manual,84,transporter,150000,petrol,volkswagen,no,24.92
9950,cabrio,manual,140,astra,50000,lpg,opel,no,12.17
2399,limousine,manual,143,3er,150000,petrol,bmw,no,19.08
20999,coupe,manual,265,scirocco,60000,,volkswagen,no,6
9500,limousine,manual,122,1er,90000,petrol,bmw,,12.67
2500,cabrio,manual,163,slk,150000,petrol,mercedes_benz,yes,20
220,coupe,manual,102,3er,150000,petrol,bmw,yes,22.17
220,,manual,50,arosa,150000,,seat,,20.42
28000,limousine,manual,184,octavia,20000,diesel,skoda,no,5.17
4200,small car,manual,75,,150000,diesel,opel,no,12.25
1800,limousine,manual,82,a_klasse,150000,petrol,mercedes_benz,no,17.42
1650,suv,manual,117,freelander,150000,petrol,land_rover,yes,18.75
1100,small car,manual,68,micra,150000,diesel,nissan,yes,15.25
19990,coupe,automatic,156,c_klasse,30000,petrol,mercedes_benz,no,9.75
5890,small car,manual,83,fiesta,125000,petrol,ford,no,11.42
1999,,manual,118,3er,150000,,bmw,no,2.67
2690,,manual,145,galaxy,150000,petrol,ford,no,3
7200,kombi,automatic,140,a4,150000,diesel,audi,no,13.5
699,small car,manual,54,twingo,150000,petrol,renault,no,23
15600,limousine,manual,86,golf,20000,petrol,volkswagen,no,5.17
1600,limousine,manual,115,,150000,petrol,volkswagen,yes,21.75
795,small car,manual,75,golf,150000,petrol,volkswagen,no,27.33
4500,bus,manual,102,touran,150000,petrol,volkswagen,no,16.25
750,bus,manual,140,galaxy,150000,lpg,ford,no,17.42
1599,small car,manual,125,golf,150000,petrol,volkswagen,no,22
400,,manual,60,golf,150000,,volkswagen,no,20
3222,small car,manual,75,clio,150000,petrol,renault,no,13.83
1150,small car,manual,54,twingo,150000,diesel,renault,no,19.33
700,bus,manual,147,andere,150000,petrol,lancia,,24.83
8199,limousine,manual,260,3_reihe,125000,petrol,mazda,no,12.92
11990,coupe,automatic,200,tt,150000,petrol,audi,no,13.83
1900,kombi,manual,88,transporter,150000,diesel,volkswagen,no,21.5
1250,,manual,145,,150000,,ford,,4.42
2300,small car,manual,54,fabia,150000,petrol,skoda,,15.75
850,small car,manual,60,golf,150000,petrol,volkswagen,no,24.83
26499,bus,automatic,163,viano,100000,diesel,mercedes_benz,no,8.08
24990,kombi,manual,380,andere,150000,petrol,audi,no,20.92
13000,limousine,manual,177,3er,80000,diesel,bmw,no,12.33
9990,kombi,manual,131,megane,40000,petrol,renault,no,9.58
7777,cabrio,automatic,197,clk,125000,petrol,mercedes_benz,no,17.25
5300,cabrio,manual,129,3er,150000,petrol,bmw,,32.33
3400,small car,,61,fortwo,80000,petrol,smart,no,12.83
4700,cabrio,manual,95,ka,60000,petrol,ford,no,17.75
1650,small car,manual,60,corsa,150000,petrol,opel,no,18.5
22400,suv,automatic,140,tiguan,80000,diesel,volkswagen,no,8.25
3400,,manual,98,andere,150000,,citroen,,3.42
2999,coupe,manual,125,civic,90000,petrol,honda,yes,17.25
5300,kombi,manual,80,fabia,80000,petrol,skoda,no,13.75
9400,coupe,manual,90,astra,80000,petrol,opel,no,12.25
6150,limousine,automatic,218,7er,150000,diesel,bmw,no,17.5
2500,,manual,75,golf,150000,petrol,volkswagen,,4.25
1200,small car,manual,58,twingo,150000,petrol,renault,no,20.25
2600,kombi,manual,90,golf,150000,diesel,volkswagen,no,19.92
2499,limousine,manual,120,laguna,150000,petrol,renault,no,18.33
6000,limousine,automatic,224,s_klasse,150000,lpg,mercedes_benz,no,19.42
18699,suv,,179,tiguan,90000,petrol,volkswagen,no,9.75
11500,kombi,manual,170,c_klasse,150000,diesel,mercedes_benz,no,14
2500,limousine,manual,116,golf,150000,petrol,volkswagen,no,20.75
5900,small car,manual,75,up,70000,petrol,volkswagen,no,8.25
13900,limousine,automatic,177,3er,150000,diesel,bmw,,12.67
7600,kombi,manual,102,caddy,90000,petrol,volkswagen,no,12.25
36000,bus,automatic,179,transporter,125000,diesel,volkswagen,no,7.33
1999,limousine,manual,125,a3,125000,petrol,audi,no,23.42
1450,,manual,101,astra,150000,petrol,opel,no,3
1750,small car,manual,75,golf,150000,petrol,volkswagen,,21.67
1999,kombi,automatic,101,passat,150000,diesel,volkswagen,no,16.33
3450,coupe,manual,109,c4,150000,petrol,citroen,no,14.58
500,kombi,manual,60,golf,150000,petrol,volkswagen,no,23.5
7300,kombi,manual,129,avensis,125000,petrol,toyota,no,14.33
1350,limousine,manual,116,focus,150000,petrol,ford,no,21.17
6000,bus,manual,151,transporter,150000,diesel,volkswagen,no,21.17
2250,small car,manual,65,picanto,70000,petrol,kia,no,14.25
1699,small car,manual,50,polo,150000,petrol,volkswagen,no,19.25
3600,cabrio,manual,163,clk,150000,petrol,mercedes_benz,no,17.5
12350,limousine,automatic,184,c_klasse,100000,petrol,mercedes_benz,no,13.67
1600,bus,manual,68,transporter,150000,diesel,volkswagen,yes,25.08
1850,small car,manual,150,2_reihe,150000,petrol,peugeot,no,20.25
999,limousine,manual,122,c_klasse,150000,petrol,mercedes_benz,,24.33
4800,limousine,automatic,105,golf,150000,diesel,volkswagen,no,15
1350,small car,manual,75,corsa,150000,petrol,opel,no,18.67
500,kombi,automatic,143,5er,150000,diesel,bmw,no,24.83
1950,limousine,manual,103,stilo,150000,petrol,fiat,no,16.17
42900,limousine,automatic,184,q3,10000,diesel,audi,no,5.33
2490,kombi,manual,121,ptcruiser,150000,diesel,chrysler,no,16.92
850,limousine,automatic,122,c_klasse,150000,petrol,mercedes_benz,no,26.58
16500,small car,manual,200,a3,90000,,audi,no,11.92
1750,small car,manual,50,polo,150000,petrol,volkswagen,no,19.83
4490,limousine,manual,155,accord,150000,petrol,honda,no,17.92
699,bus,manual,110,andere,150000,petrol,mitsubishi,no,21.75
390,limousine,manual,75,focus,5000,petrol,ford,yes,17.25
2990,kombi,manual,116,i_reihe,150000,diesel,hyundai,no,12.42
5999,coupe,automatic,280,clk,150000,petrol,mercedes_benz,yes,20.42
5950,limousine,manual,90,bravo,125000,petrol,fiat,no,10.08
1550,,automatic,125,a_klasse,150000,petrol,mercedes_benz,no,4.83
12500,limousine,manual,280,vectra,100000,petrol,opel,no,13.17
1430,small car,manual,60,punto,125000,petrol,fiat,no,17.33
799,small car,,45,fortwo,150000,petrol,smart,no,21.25
1299,bus,automatic,113,,150000,,kia,,17
12900,suv,manual,117,qashqai,70000,petrol,nissan,yes,8.25
6000,kombi,manual,116,3er,150000,diesel,bmw,no,16.92
16900,limousine,manual,143,3er,80000,diesel,bmw,no,9.92
1950,suv,automatic,177,freelander,150000,petrol,rover,no,20.08
999,small car,manual,60,punto,150000,petrol,fiat,no,20.17
5490,limousine,manual,105,golf,100000,petrol,volkswagen,no,16.83
450,cabrio,manual,101,golf,150000,petrol,volkswagen,yes,22.25
3000,limousine,automatic,286,7er,150000,lpg,bmw,no,24.33
15999,limousine,manual,490,golf,150000,petrol,volkswagen,no,19.75
8700,kombi,automatic,140,passat,150000,diesel,volkswagen,no,14.08
3299,kombi,manual,133,c5,150000,diesel,citroen,no,18.33
800,limousine,manual,133,80,150000,petrol,audi,yes,27.83
